UF;Cod;Date;indGeneral;O1;O2;O3;O4;C1;C2;C3
AP;16;05-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;06-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;07-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;08-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;09-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;10-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;11-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;12-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;13-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;14-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;15-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;16-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;17-Apr-2020 00:00:00;52.3809523809524;0.166666666666667;1;1;0;1;0.5;0
AP;16;18-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;19-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;20-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;21-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;22-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;23-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;24-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;25-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;26-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;27-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;28-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;29-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;30-Apr-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;01-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;02-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;03-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;04-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;05-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;06-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;07-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;08-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;09-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;10-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;11-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;12-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;13-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;14-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;15-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;16-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;17-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;18-May-2020 00:00:00;66.6666666666667;0.166666666666667;1;1;0;1;0.5;1
AP;16;19-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;20-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;21-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;22-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;23-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;24-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;25-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;26-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;27-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;28-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;29-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;30-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
AP;16;31-May-2020 00:00:00;96.4285714285714;1;1;1;1;1;0.75;1
BA;29;3-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;4-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;5-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;6-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;7-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;8-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;9-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;10-3-20 0:00:00;0;0;0;0;0;0;0;0
BA;29;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
BA;29;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
BA;29;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
BA;29;14-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
BA;29;15-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
BA;29;16-Mar-2020 00:00:00;18.5374149659864;0.333333333333333;0.5;0.25;0;0.214285714285714;0;0
BA;29;17-Mar-2020 00:00:00;33.5034013605442;0.666666666666667;1;0.25;0;0.428571428571429;0;0
BA;29;18-Mar-2020 00:00:00;33.5034013605442;0.666666666666667;1;0.25;0;0.428571428571429;0;0
BA;29;19-Mar-2020 00:00:00;33.5034013605442;0.666666666666667;1;0.25;0;0.428571428571429;0;0
BA;29;20-Mar-2020 00:00:00;33.5034013605442;0.666666666666667;1;0.25;0;0.428571428571429;0;0
BA;29;21-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;22-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;23-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;24-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;25-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;26-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;27-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;28-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;29-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;30-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;31-Mar-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;01-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;02-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;03-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;04-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;05-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;06-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;07-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;08-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;09-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;10-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;11-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;12-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;13-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;14-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;15-Apr-2020 00:00:00;37.0748299319728;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0
BA;29;16-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;17-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;18-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;19-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;20-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;21-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;22-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;23-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;24-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;25-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;26-Apr-2020 00:00:00;40.6462585034014;0.666666666666667;1;0.25;0;0.428571428571429;0.25;0.25
BA;29;27-Apr-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;28-Apr-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;29-Apr-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;30-Apr-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;01-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;02-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;03-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;04-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;05-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;06-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;07-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;08-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;09-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;10-May-2020 00:00:00;51.3605442176871;0.666666666666667;1;0.25;0;0.428571428571429;0.25;1
BA;29;11-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;12-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;13-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;14-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;15-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;16-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;17-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;18-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;19-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;20-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;21-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;22-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;23-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;24-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;25-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;26-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;27-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;28-May-2020 00:00:00;66.6666666666667;0.666666666666667;1;0.25;0.5;1;0.25;1
BA;29;29-May-2020 00:00:00;66.6666666666667;0.666666666666667;1;0.25;0.5;1;0.25;1
BA;29;30-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
BA;29;31-May-2020 00:00:00;58.5034013605442;0.666666666666667;1;0.25;0.5;0.428571428571429;0.25;1
CE;23;3-3-20 0:00:00;0;0;0;0;0;0;0;0
CE;23;04/03/2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;05/03/2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;06/03/2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;7-3-20 0:00:00;0;0;0;0;0;0;0;0
CE;23;8-3-20 0:00:00;0;0;0;0;0;0;0;0
CE;23;9-3-20 0:00:00;0;0;0;0;0;0;0;0
CE;23;10-3-20 0:00:00;0;0;0;0;0;0;0;0
CE;23;11-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;12-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;13-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;14-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;15-Mar-2020 00:00:00;0;0;0;0;0;0;0;0
CE;23;16-Mar-2020 00:00:00;10.7142857142857;0.5;0;0.25;0;0;0;0
CE;23;17-Mar-2020 00:00:00;17.8571428571429;0.5;0.5;0.25;0;0;0;0
CE;23;18-Mar-2020 00:00:00;17.8571428571429;0.5;0.5;0.25;0;0;0;0
CE;23;19-Mar-2020 00:00:00;28.5714285714286;0.5;1;0.5;0;0;0;0
CE;23;20-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;21-Mar-2020 00:00:00;45.2380952380952;1;1;0;0;1;0.166666666666667;0
CE;23;22-Mar-2020 00:00:00;45.2380952380952;1;1;0;0;1;0.166666666666667;0
CE;23;23-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;24-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;25-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;26-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;27-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;28-Mar-2020 00:00:00;45.2380952380952;1;1;0;0;1;0.166666666666667;0
CE;23;29-Mar-2020 00:00:00;45.2380952380952;1;1;0;0;1;0.166666666666667;0
CE;23;30-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;31-Mar-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;01-Apr-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;02-Apr-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;03-Apr-2020 00:00:00;52.3809523809524;1;1;0.5;0;1;0.166666666666667;0
CE;23;04-Apr-2020 00:00:00;45.2380952380952;1;1;0;0;1;0.166666666666667;0
CE;23;05-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;06-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;07-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;08-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;09-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;10-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;11-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;12-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;13-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;14-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;15-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;16-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;17-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;18-Apr-2020 00:00:00;57.4829931972789;1;1;1;0;0.857142857142857;0.166666666666667;0
CE;23;19-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;20-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;21-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;22-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;23-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;24-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;25-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;26-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;27-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;28-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;29-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;30-Apr-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;01-May-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;02-May-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;03-May-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;04-May-2020 00:00:00;61.0544217687075;1;1;1;0;0.857142857142857;0.166666666666667;0.25
CE;23;05-May-2020 00:00:00;68.1972789115646;1;1;1;0.5;0.857142857142857;0.166666666666667;0.25
CE;23;06-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;07-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;08-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;09-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;10-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;11-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;12-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;13-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;14-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;15-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;16-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;17-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;18-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;19-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;20-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;21-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;22-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;23-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;24-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;25-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;26-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;27-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;28-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;29-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;30-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
CE;23;31-May-2020 00:00:00;75.1700680272109;1;1;1;0.5;0.928571428571429;0.583333333333333;0.25
DF;53;03/03/2020 00:00:00;0;0;0;0;0;0;0;0
DF;53;04/03/2020 00:00:00;0;0;0;0;0;0;0;0
DF;53;05/03/2020 00:00:00;0;0;0;0;0;0;0;0
DF;53;06/03/2020 00:00:00;0;0;0;0;0;0;0;0
DF;53;07/03/2020 00:00:00;0;0;0;0;0;0;0;0
DF;53;08/03/2020 00:00:00;0;0;0;0;0;0;0;0
DF;53;09/03/2020 00:00:00;0;0;0;0;0;0;0;0
DF;53;10-3-20 0:00:00;0;0;0;0;0;0;0;0
DF;53;11-Mar-2020 00:00:00;21.4285714285714;0.5;1;0;0;0;0;0
DF;53;12-Mar-2020 00:00:00;21.4285714285714;0.5;1;0;0;0;0;0
DF;53;13-Mar-2020 00:00:00;21.4285714285714;0.5;1;0;0;0;0;0
DF;53;14-Mar-2020 00:00:00;25;0.5;1;0.25;0;0;0;0
DF;53;15-Mar-2020 00:00:00;25;0.5;1;0.25;0;0;0;0
DF;53;16-Mar-2020 00:00:00;35.2040816326531;0.5;1;0.25;0;0.714285714285714;0;0
DF;53;17-Mar-2020 00:00:00;35.2040816326531;0.5;1;0.25;0;0.714285714285714;0;0
DF;53;18-Mar-2020 00:00:00;35.2040816326531;0.5;1;0.25;0;0.714285714285714;0;0
DF;53;19-Mar-2020 00:00:00;35.2040816326531;0.5;1;0.25;0;0.714285714285714;0;0
DF;53;20-Mar-2020 00:00:00;35.2040816326531;0.5;1;0.25;0;0.714285714285714;0;0
DF;53;21-Mar-2020 00:00:00;35.2040816326531;0.5;1;0.25;0;0.714285714285714;0;0
DF;53;22-Mar-2020 00:00:00;35.2040816326531;0.5;1;0.25;0;0.714285714285714;0;0
DF;53;23-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;24-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;25-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;26-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;27-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;28-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;29-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;30-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;31-Mar-2020 00:00:00;57.1428571428571;1;1;1;0;1;0;0
DF;53;01-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;02-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;03-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;04-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;05-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;06-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;07-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;08-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;09-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;10-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
DF;53;11-Apr-2020 00:00:00;56.1224489795918;1;1;1;0;0.928571428571429;0;0
