state,name,indUF,indCAP,indInland,date
12,AC,33.9248545740028,34.1043421894176,33.7709136195515,01-Mar-2020 00:00:00
12,AC,34.4295497285734,34.6095950500297,34.2751304469677,02-Mar-2020 00:00:00
12,AC,34.9196440443569,35.1183165786535,34.7492487806936,03-Mar-2020 00:00:00
12,AC,35.147735572413,35.3330815265436,34.988770102753,04-Mar-2020 00:00:00
12,AC,34.9823788927973,35.1661836886233,34.8247352267605,05-Mar-2020 00:00:00
12,AC,35.5344178199717,35.6764617505785,35.4125911513121,06-Mar-2020 00:00:00
12,AC,35.8212355523969,35.9639981986533,35.6987924636416,07-Mar-2020 00:00:00
12,AC,35.5295800410505,35.6602693670659,35.4174918641759,08-Mar-2020 00:00:00
12,AC,35.4245432311471,35.569603743515,35.3001293339793,09-Mar-2020 00:00:00
12,AC,35.8119467005927,35.9657146815945,35.680064677954,10-Mar-2020 00:00:00
12,AC,36.3893759423918,36.5240724983269,36.273850888844,11-Mar-2020 00:00:00
12,AC,36.6538853471141,36.7614293023743,36.5616482360468,12-Mar-2020 00:00:00
12,AC,36.8463870381866,37.0200752950576,36.6974200134817,13-Mar-2020 00:00:00
12,AC,36.90936931151,37.1128799161119,36.7348245851733,14-Mar-2020 00:00:00
12,AC,38.2289125681309,38.5199454626627,37.9793026913857,15-Mar-2020 00:00:00
12,AC,39.5817544289045,39.9083704336616,39.3016260234142,16-Mar-2020 00:00:00
12,AC,40.8717275674732,41.2803007172663,40.5213070635459,17-Mar-2020 00:00:00
12,AC,42.7929253865848,43.3329570755348,42.3297569755563,18-Mar-2020 00:00:00
12,AC,45.1036395737269,45.7426340345723,44.5555938661478,19-Mar-2020 00:00:00
12,AC,47.9398213140045,48.6700074669512,47.3135633237135,20-Mar-2020 00:00:00
12,AC,50.9400400094469,51.7132746651804,50.2768606550195,21-Mar-2020 00:00:00
